ingredient_id,recipe_id,name
152,864,½ teaspoon salt
3305,865,1 ½ cups butter
93,865,softened
357,865,1 ½ cups white sugar
553,865,1 (8 ounce) package cream cheese
93,865,softened
149,865,2  eggs
82,865,2 tablespoons lemon juice
3306,865,1 ½ teaspoons lemon zest
2222,865,4 ½ cups all-purpose flour
576,865,1 ½ teaspoons baking powder
3307,865,1 cup apricot preserves
1261,865,⅓ cup confectioners' sugar for decoration
326,866,2 tablespoons vegetable oil
2099,866,2  carrots
103,866,chopped
3308,866,1  celery stalk
103,866,chopped
1222,866,1  onion
103,866,chopped
1806,866,4 cloves garlic
816,866,minced
3309,866,1 ½ pounds chuck roast
778,866,cut into 1-inch cubes
51,866,1 teaspoon salt
173,866,or to taste
3310,866,1 teaspoon ground turmeric
2841,866,1 teaspoon onion powder
2635,866,1 teaspoon garlic powder
290,866,½ teaspoon ground black pepper
173,866,or to taste
31,866,½ teaspoon ground cinnamon
1044,866,½ teaspoon ground ginger
1833,866,½ teaspoon ground cumin
732,866,½ teaspoon ground coriander
262,866,¼ teaspoon ground allspice
3311,866,3 tablespoons tomato paste
3312,866,4 cups low-sodium beef broth
3313,866,1 tablespoon molasses
3314,866,2  bay leaves
3315,866,1 cup dried red lentils
3295,866,½ cup dried apricots
103,866,chopped
603,866,½  lemon
604,866,juiced
3316,867,18 ounces dried apricots
3317,867,1 ¾ cups water
85,867,1 tablespoon cornstarch
1008,867,1 tablespoon orange liqueur
353,867,1 ¾ cups white sugar
412,867,1 recipe pastry for a 9 inch double crust pie
517,868,1 tablespoon olive oil
3318,868,4  skin-on
3319,868,bone-in chicken thighs
3302,868,1 large onion
645,868,sliced
739,868,3 cloves garlic
816,868,minced
36,868,1 teaspoon ground cinnamon
1837,868,1 teaspoon ground cumin
3310,868,1 teaspoon ground turmeric
845,868,1 teaspoon red pepper flakes
3320,868,1 pinch saffron
3321,868,1 (15 ounce) can diced tomatoes
3322,868,1 cup chicken broth
3323,868,⅓ cup halved dried apricots
115,868,salt and ground black pepper to taste
3324,868,1 (15 ounce) can chickpeas
1868,868,rinsed and drained
738,868,2 tablespoons chopped fresh mint
3325,869,1 ⅓ cups dry couscous
2860,869,2 cups boiling water
3326,869,⅔ cup sweetened dried cranberries
3327,869,⅔ cup slivered almonds
3328,869,½ cup packed dried apricots
103,869,chopped
3329,869,3 medium scallions
3330,869,thinly sliced with greens
2826,869,1 teaspoon cumin
115,869,salt and ground black pepper to taste
3331,870,¼ cup ground cinnamon
3332,870,¼ cup ground cumin
3333,870,2 tablespoons ground turmeric
3334,870,2 tablespoons ground coriander
3335,870,2 tablespoons ground ginger
3336,870,2 tablespoons crushed dried mint
1016,870,1 tablespoon salt
3337,870,2 teaspoons ground black pepper
3338,871,1 ½ pounds ground beef
3339,871,1 cup bread crumbs
1073,871,1 small onion
816,871,minced
257,871,1 large egg
201,871,beaten
1194,871,2 cloves garlic
816,871,minced
3340,871,1 ½ tablespoons apricot preserves
3341,871,1 tablespoon kosher salt
3342,871,1 ½ teaspoons freshly ground black pepper
3343,872,8  chicken drumsticks
620,872,salt and pepper to taste
741,872,2 tablespoons olive oil
739,872,3 cloves garlic
816,872,minced
2138,872,½ teaspoon red pepper flakes
173,872,or to taste
3344,872,4 cups apricot nectar
1839,872,1 teaspoon cornstarch
19,872,or as needed
86,872,1 tablespoon water
3345,872,3 tablespoons madras curry powder
3346,872,1 cup dried apricots
3302,872,1 large onion
361,872,roughly chopped
3263,872,1 large green bell pepper
361,872,roughly chopped
3347,872,4  carrots
709,872,thinly sliced
3348,872,1  fresh green chile pepper
2811,872,minced (optional)
3349,872,½ cup chopped water chestnuts (optional)
217,873,1 teaspoon lemon juice
3350,873,2 cups pitted and diced fresh apricots
22,873,½ cup white sugar
3351,874,4 cups apricot halves
30,874,¼ cup white sugar
75,874,¾ cup brown sugar
141,874,½ cup all-purpose flour
43,874,½ cup butter
3352,874,¾ cup rolled oats
929,875,3 tablespoons olive oil
1222,875,1  onion
103,875,chopped
1194,875,2 cloves garlic
816,875,minced
3353,875,⅓ cup dried apricots
3354,875,1 ½ cups red lentils
3355,875,5 cups chicken stock
3356,875,3  roma (plum) tomatoes - peeled
1434,875,seeded and chopped
1833,875,½ teaspoon ground cumin
162,875,½ teaspoon dried thyme
1587,875,salt to taste
240,875,ground black pepper to taste
1115,875,2 tablespoons fresh lemon juice
3357,876,1 ¼ cups almonds
57,876,divided
3358,876,1 ¼ cups sunflower seeds
57,876,divided
3359,876,2 cups shredded unsweetened coconut
3360,876,1 cup diced dried apricots
3361,876,1 ½ cups coconut oil
2251,876,½ cup honey
3331,876,¼ cup ground cinnamon
19,876,or as needed
79,876,1 teaspoon vanilla extract
152,876,½ teaspoon salt
1732,877,4  boneless pork chops
3362,877,kosher salt and fresh cracked pepper to taste
517,877,1 tablespoon olive oil
655,877,2 tablespoons honey
3363,877,4  fresh apricots
3364,877,pitted and cut into wedges
739,877,3 cloves garlic
816,877,minced
173,877,or to taste
1147,877,1 teaspoon chopped fresh parsley
99,878,1 cup butter
34,878,1 cup white sugar
1042,878,3 cups all-purpose flour
196,878,1 teaspoon baking powder
152,878,½ teaspoon salt
178,878,1  egg
79,878,1 teaspoon vanilla extract
3307,878,1 cup apricot preserves
1261,878,⅓ cup confectioners' sugar for decoration
1359,879,1 (18.25 ounce) package white cake mix
510,879,3  eggs
3365,879,1 ½ cups sour cream
3366,879,1 (15 ounce) can apricot halves
421,879,drained
134,879,1 tablespoon butter
594,879,½ cup slivered almonds
553,879,1 (8 ounce) package cream cheese
147,879,2 tablespoons milk
3367,879,⅔ cup confectioners' sugar
267,879,2 teaspoons water
3368,880,1 cup chopped dried apricots
1606,880,1 cup boiling water
150,880,2 cups all-purpose flour
126,880,¾ cup white sugar
151,880,1 teaspoon baking soda
152,880,½ teaspoon salt
266,880,¼ cup melted butter
1297,880,¼ cup vegetable oil
713,880,1 cup buttermilk
178,880,1  egg
3369,881,6  pork chops
3370,881,1 (1 ounce) package dry onion soup mix
3371,881,10 ounces russian-style salad dressing
3307,881,1 cup apricot preserves
1476,882,½ cup apricot jam
744,882,3 tablespoons honey
3372,882,1 tablespoon hot english mustard
3373,882,2 tablespoons orange marmalade
1553,883,3 cups sifted all-purpose flour
42,883,¼ teaspoon baking soda
152,883,½ teaspoon salt
1457,883,1 cup sour cream
3374,883,½ teaspoon rum flavored extract
3375,883,1 teaspoon orange extract
454,883,¼ teaspoon almond extract
1523,883,½ teaspoon lemon extract
79,883,1 teaspoon vanilla extract
3376,883,½ cup apricot brandy
99,883,1 cup butter
457,883,3 cups white sugar
2097,883,6  eggs
3377,884,2 pounds boneless leg of lamb
778,884,cut into 1-inch cubes
3378,884,2 teaspoons ground coriander
1837,884,1 teaspoon ground cumin
3379,884,1 teaspoon sweet paprika
3304,884,½ teaspoon cayenne pepper
3380,884,½ teaspoon ground cardamom
3381,884,½ teaspoon ground turmeric
3382,884,2 teaspoons kosher salt
741,884,2 tablespoons olive oil
3383,884,2 cups finely chopped onion
1806,884,4 cloves garlic
816,884,minced
2177,884,1 tablespoon minced fresh ginger root
3384,884,2 (3 inch) cinnamon sticks
3385,884,2 cups low-sodium chicken stock
3346,884,1 cup dried apricots
578,884,halved
3386,884,2 (3 inch) orange peel strips
649,884,1 tablespoon honey
2062,884,¼ cup chopped fresh cilantro
3387,884,¼ cup toasted pine nuts
544,885,1 (18.25 ounce) package yellow cake mix
225,885,4  eggs
1567,885,¾ cup vegetable oil
3388,885,¾ cup apricot nectar
3389,885,⅓ cup hot water
3390,885,2 cups confectioners' sugar
3391,885,6 tablespoons lemon juice
3392,885,1 (3 ounce) package lemon flavored jell-o® mix
3393,886,2 ½ pounds fresh apricots
3394,886,pitted and finely chopped
692,886,⅓ cup lemon juice
3395,886,5 ¾ cups white sugar
308,886,½ teaspoon butter
1766,886,1 (1.75 ounce) package powdered fruit pectin
3396,887,3 ½ pounds baby back pork ribs
3397,887,1 (16 ounce) jar apricot preserves
3398,887,⅓ cup soy sauce
3399,887,¼ cup packed light brown sugar
289,887,2 teaspoons garlic powder
278,887,aluminum foil
115,887,salt and ground black pepper to taste
149,888,2  eggs
3400,888,1 large ripe banana
2108,888,mashed
3401,888,1 cup quick-cooking rolled oats
3402,888,½ cup unsalted raw sunflower seeds
31,888,½ teaspoon ground cinnamon
3403,888,½ cup nonfat dry milk powder
2562,888,½ cup chopped pitted dates
252,888,½ cup raisins
222,888,½ cup chopped walnuts
3404,888,½ cup chopped dried apricots
3405,888,½ cup toasted wheat germ
3406,888,⅓ cup pure maple syrup
3407,888,¼ cup whole-wheat pastry flour
887,889,2 tablespoons extra-virgin olive oil
3408,889,2 pounds chicken breast tenderloins
3260,889,cut into bite-size pieces
620,889,salt and pepper to taste
3302,889,1 large onion
2486,889,chopped (optional)
681,889,¼ cup balsamic vinegar
173,889,or to taste
3409,889,20  dried apricots
335,889,1 cup chicken stock
3307,889,1 cup apricot preserves
2053,889,1 tablespoon chopped fresh thyme
3410,889,3 tablespoons chopped fresh flat-leaf parsley (optional)
3411,890,1 ⅓ cups almond flour
2400,890,3 tablespoons brown sugar
3412,890,2 tablespoons sliced almonds
103,890,chopped
84,890,2 tablespoons butter
44,890,melted
3413,891,1 (8 ounce) package wide egg noodles
106,891,¼ cup butter
93,891,softened
589,891,1 (3 ounce) package cream cheese
93,891,softened
510,891,3  eggs
201,891,beaten
22,891,½ cup white sugar
79,891,1 teaspoon vanilla extract
3414,891,1 cup apricot nectar
229,891,1 cup milk
3415,891,½ cup golden raisins (optional)
3416,891,1 ½ cups cornflake crumbs
43,891,½ cup butter
93,891,softened
30,891,¼ cup white sugar
79,891,1 teaspoon vanilla extract
36,891,1 teaspoon ground cinnamon
3417,892,2 cups pitted prunes
3418,892,cooked
3419,892,drained and mashed
3420,892,2 cups dried apricots
3421,892,cooked drained and mashed
510,892,3  eggs
34,892,1 cup white sugar
3422,892,½ cup safflower oil
644,892,1  lemon
961,892,zested
1250,892,1  orange
961,892,zested
3423,892,4 cups unbleached all-purpose flour
188,892,2 teaspoons baking powder
317,892,1 tablespoon lemon juice
222,892,½ cup chopped walnuts
431,892,⅓ cup white sugar
173,892,or to taste
929,893,3 tablespoons olive oil
3424,893,16  whole peeled garlic cloves
3425,893,2 tablespoons minced garlic cloves
3426,893,1 (8 pound) whole boneless pork loin
3427,893,patted dry
697,893,at room temperature
3428,893,salt and freshly ground pepper
3429,893,3 tablespoons minced fresh rosemary (snip with scissors)
57,893,divided
3430,893,16  dried apricots (or similar amount of your favorite dried fruit)
3431,893,⅓ cup dried cranberries
3432,894,3 cups chopped fresh apricot
3433,894,1 cup shallots
2791,894,julienned
1064,894,½ cup chopped green bell pepper
3434,894,½ cup chopped red bell pepper
2638,894,½ cup chopped fresh pineapple
3435,894,¼ cup chopped cherry tomatoes
3061,894,1  habanero pepper
2176,894,seeded and minced
1194,894,2 cloves garlic
816,894,minced
3436,894,1 teaspoon minced fresh cilantro
3437,894,½ teaspoon cumin
2592,894,¼ cup fresh lime juice
399,895,2 cups chopped walnuts
36,895,1 teaspoon ground cinnamon
126,895,¾ cup white sugar
3438,895,¼ cup warm water (110 degrees f/45 degrees c)
3439,895,1 (.25 ounce) envelope active dry yeast
180,895,1 teaspoon white sugar
3440,895,4  egg yolks
2185,895,½ cup sour cream
3441,895,1 ⅓ cups butter or margarine
93,895,softened
2222,895,4 ½ cups all-purpose flour
3397,895,1 (16 ounce) jar apricot preserves
1554,895,4  egg whites
276,895,⅔ cup white sugar
77,896,3 cups water
3442,896,16 ounces piloncillo (mexican brown sugar cone)
103,896,chopped
63,896,3  cinnamon sticks
3443,896,2 tablespoons raw sugar
3444,896,2 tablespoons vanilla extract
247,896,¼ teaspoon ground cloves
106,896,¼ cup butter
3445,896,1 (18 ounce) loaf french bread
645,896,sliced
3446,896,1 ½ cups shredded monterey jack cheese
3447,896,1 ½ cups chopped walnuts
252,896,½ cup raisins
3404,896,½ cup chopped dried apricots
823,897,6  skinless
3448,897,boneless chicken breasts
3449,897,1 (10.75 ounce) can  low-sodium chicken broth
3450,897,¾ cup apricot preserves
3451,897,1 tablespoon light soy sauce
85,897,1 tablespoon cornstarch
86,897,1 tablespoon water
1958,898,1 cup orange juice
485,898,1 cup water
3452,898,4 cups fresh cranberries
1318,898,¾ cup sugar
3368,898,1 cup chopped dried apricots
321,898,1 cup golden raisins
1185,898,1 tablespoon grated orange zest
3453,899,2 pounds carrots
3454,899,peeled and diagonally sliced
1,899,3 tablespoons butter
44,899,melted
3287,899,⅓ cup apricot preserves
52,899,¼ teaspoon ground nutmeg
92,899,¼ teaspoon salt
1959,899,1 teaspoon orange zest
3455,899,2 teaspoons fresh lemon juice
3456,899,chopped fresh parsley for garnish
1830,900,¾ cup chopped pitted prunes
1831,900,¾ cup chopped dried apricots
1832,900,1 tablespoon grated fresh ginger
842,900,1 teaspoon grated orange zest
1833,900,½ teaspoon ground cumin
31,900,½ teaspoon ground cinnamon
115,900,salt and ground black pepper to taste
1834,900,1 (4 pound) boneless pork loin roast
1835,900,butterflied
639,900,¼ cup packed brown sugar
1334,900,2 teaspoons all-purpose flour
1836,900,2 teaspoons cider vinegar
1837,900,1 teaspoon ground cumin
1838,900,1 teaspoon mustard powder
37,900,½ cup water
1839,900,1 teaspoon cornstarch
86,900,1 tablespoon water
3457,901,3 pounds sweet potatoes
3458,901,peeled and cut into chunks
40,901,1 cup packed brown sugar
3459,901,5 teaspoons cornstarch
92,901,¼ teaspoon salt
243,901,⅛ teaspoon ground cinnamon
3414,901,1 cup apricot nectar
480,901,½ cup hot water
3460,901,2 teaspoons grated orange peel
84,901,2 tablespoons butter
263,901,½ cup chopped pecans
3414,902,1 cup apricot nectar
3307,902,1 cup apricot preserves
3461,902,2 tablespoons minced fresh ginger root
649,902,1 tablespoon honey
696,902,¾ cup unsalted butter
93,902,softened
3462,902,3 tablespoons chopped fresh sage
195,902,1 ½ teaspoons salt
1226,902,1 teaspoon ground black pepper
230,902,2 tablespoons unsalted butter
3463,902,3  onions
709,902,thinly sliced
3464,902,6 ounces thinly sliced shallots
3465,902,22 pounds whole turkey
3466,902,2 cups low-sodium chicken broth
817,902,1 teaspoon chopped fresh thyme
3467,902,½ teaspoon dried sage
3466,902,2 cups low-sodium chicken broth
620,902,salt and pepper to taste
3468,903,1 (8 pound) fully-cooked
415,903,bone-in ham
3469,903,¼ cup whole cloves (optional)
3470,903,½ cup apricot preserves
3471,903,3 tablespoons honey mustard
457,904,3 cups white sugar
99,904,1 cup butter
93,904,softened
2097,904,6  eggs
201,904,beaten
1042,904,3 cups all-purpose flour
42,904,¼ teaspoon baking soda
152,904,½ teaspoon salt
1457,904,1 cup sour cream
3472,904,¼ cup apricot brandy
1146,904,1 teaspoon lemon zest
34,904,1 cup white sugar
3473,904,½ cup peach schnapps
485,904,1 cup water
1146,904,1 teaspoon lemon zest
3307,904,1 cup apricot preserves
3376,904,½ cup apricot brandy
1146,904,1 teaspoon lemon zest
3474,904,½ cup almonds
3475,905,1 (46 fluid ounce) can pineapple juice
3476,905,1 (46 fluid ounce) can apricot nectar
3477,905,1 (6 ounce) can frozen limeade concentrate
3478,905,2 liters lemon-lime flavored carbonated beverage
3479,906,12  boneless
3480,906,skinless chicken breast halves
3307,906,1 cup apricot preserves
1457,906,1 cup sour cream
1135,906,2 tablespoons dijon mustard
620,906,salt and pepper to taste
83,907,4 cups water
3481,907,2 tablespoons kosher salt
55,907,2 tablespoons white sugar
3482,907,4 (5 ounce) bone-in center loin pork chops
3483,907,about 3/4-inch thick
3484,907,1 teaspoon chili powder
173,907,or to taste
2841,907,1 teaspoon onion powder
152,907,½ teaspoon salt
1256,907,¼ teaspoon white pepper
3485,908,3 ½ pounds firm-ripe apricots
854,908,halved and pitted
3486,908,1 (1.75 ounce) package fruit pectin (such as sure-jell premium fruit pectin®)
3293,908,7 cups white sugar
3487,908,⅓ cup apricot brandy
231,909,¼ cup unsalted butter
126,909,¾ cup white sugar
510,909,3  eggs
79,909,1 teaspoon vanilla extract
3488,909,3 ¼ cups pastry flour
36,909,1 teaspoon ground cinnamon
196,909,1 teaspoon baking powder
3489,909,1 teaspoon instant espresso powder
3490,909,2 teaspoons grated orange zest
3491,909,½ cup chocolate chips
3295,909,½ cup dried apricots
11,909,½ cup dried cranberries
594,909,½ cup slivered almonds
14,909,1  egg white
15,909,lightly beaten
3492,910,½ pound dried apricots
122,910,½ cup brown sugar
3493,910,½ cup flaked coconut
3494,910,½ (14 ounce) can sweetened condensed milk
3495,910,1 cup flaked coconut for rolling
3496,911,4 pounds nectarines - peeled
452,911,pitted
220,911,and chopped
82,911,2 tablespoons lemon juice
1639,911,3 cups sugar
3497,911,1 (1.75 ounce) package fruit pectin (such as sure-jell® pectin light for less or no sugar)
3498,911,3 drops almond extract
173,911,or to taste
276,912,⅔ cup white sugar
463,912,4 tablespoons all-purpose flour
31,912,½ teaspoon ground cinnamon
439,912,1 cup heavy whipping cream
454,912,¼ teaspoon almond extract
3499,912,5  nectarines
1524,912,1 (9 inch) unbaked pie shell
919,913,4 cups cubed seeded watermelon
954,913,2 cups sliced fresh strawberries
955,913,2 large  fresh peaches
889,913,cut into cubes
956,913,2 large  nectarines
889,913,cut into cubes
957,913,1  red anjou pear
889,913,cut into cubes
958,913,1 cup seedless grapes
578,913,halved
959,913,2  lemons
604,913,juiced
960,913,¼ cup minced fresh mint (chocolate mint preferred)
603,913,½  lemon
961,913,zested
962,913,1 tablespoon honey (fireweed honey preferred)
3500,914,1 cup finely diced nectarine
3501,914,½ cup finely diced red bell pepper
3502,914,⅓ cup finely diced onions
3503,914,2 tablespoons finely diced jalapeno pepper
2506,914,1 tablespoon chopped fresh cilantro
995,914,1 tablespoon fresh lime juice
3504,914,2 teaspoons olive oil
152,914,½ teaspoon salt
3505,914,plus more to taste
2964,914,1 pinch cayenne pepper
1989,914,1 pinch freshly ground black pepper
3506,915,4  fresh nectarines
1395,915,pitted and halved
3507,915,2 tablespoons melted unsalted butter
3508,915,4 tablespoons brown sugar
3509,916,1  red apple
28,916,cored and chopped
3510,916,1  granny smith apple
28,916,cored and chopped
3511,916,1  nectarine
1358,916,pitted and sliced
102,916,2 stalks celery
103,916,chopped
11,916,½ cup dried cranberries
222,916,½ cup chopped walnuts
3512,916,1 (8 ounce) container nonfat lemon yogurt
1738,917,⅓ cup water
3513,917,5 tablespoons white sugar
3514,917,¼ cup raspberry-flavored liqueur (such as chambord®)
1115,917,2 tablespoons fresh lemon juice
2546,918,3 tablespoons white wine vinegar
678,918,3 tablespoons extra-virgin olive oil
3515,918,3 teaspoons honey
1998,918,1 teaspoon dijon mustard
92,918,¼ teaspoon salt
333,918,¼ teaspoon ground black pepper
3516,918,¼ teaspoon dried basil
3517,918,4 cups baby spinach
3511,918,1  nectarine
1358,918,pitted and sliced
3518,918,¼ cup sliced almonds
625,918,toasted
3519,918,2 tablespoons thinly sliced red onion
3520,918,2 tablespoons thinly sliced red bell pepper
3521,918,1 (8.8 ounce) package halloumi cheese
3522,918,sliced into 1/2-inch strips
3523,919,2  nectarines
1724,919,pitted and diced
3524,919,1  ripe tomato
864,919,seeded and diced
3525,919,¼ cup diced onion
1065,919,2 tablespoons chopped fresh cilantro
2509,919,2 tablespoons fresh lime juice
3526,919,¼ teaspoon crushed red pepper flakes
173,919,or to taste
1587,919,salt to taste
1837,919,1 teaspoon ground cumin
3484,919,1 teaspoon chili powder
115,919,salt and ground black pepper to taste
741,919,2 tablespoons olive oil
3527,919,8 (4 ounce) boneless pork loin chops
3528,920,½ small cucumber
3529,920,sliced thin
3530,920,½  nectarine
522,920,pitted and chopped
603,920,½  lemon
645,920,sliced
603,920,½  lemon
604,920,juiced
910,920,½  lime
645,920,sliced
910,920,½  lime
604,920,juiced
3531,920,4 slices ginger root
4,920,peeled
132,920,or more to taste
3532,920,10  melissa leaves (lemon balm)
132,920,or more to taste
3533,920,2 quarts water
3534,920,1 drop liquid stevia
173,920,or to taste
3535,921,3 cups soft peaches
19,921,or as needed
3536,921,3 cups soft nectarines
19,921,or as needed
3537,921,½ cup white sugar (optional)
453,921,3 tablespoons cornstarch
3538,921,1 teaspoon vanilla extract (optional)
3511,922,1  nectarine
55,922,2 tablespoons white sugar
3539,922,2 tablespoons plain yogurt
3540,923,1 ⅓ cups almond milk
2090,923,2  ripe bananas
2108,923,mashed
3541,923,1 ¼ cups rolled oats
29,923,¾ cup water
3542,923,4 tablespoons chia seeds
31,923,½ teaspoon ground cinnamon
3543,923,¼ cup fresh blueberries
3544,923,¼ cup fresh blackberries
3511,923,1  nectarine
194,923,peeled and diced
1,924,3 tablespoons butter
697,924,at room temperature
3545,924,¼ cup brown sugar (such as muscovado)
3506,924,4  fresh nectarines
3546,924,sliced into bite-size pieces
3523,925,2  nectarines
522,925,pitted and chopped
1871,925,¼ medium red onion
167,925,finely chopped
681,925,¼ cup balsamic vinegar
180,925,1 teaspoon white sugar
3547,925,½ teaspoon dried cilantro
922,925,½ teaspoon kosher salt
3128,925,freshly ground black pepper to taste
2483,926,1 teaspoon paprika
2841,926,1 teaspoon onion powder
2635,926,1 teaspoon garlic powder
3548,926,1 teaspoon dried parsley
1195,926,½ teaspoon dried oregano
51,926,1 teaspoon salt
3549,926,1 teaspoon pepper
3550,926,4  boneless
3480,926,skinless chicken breast halves
3551,926,¼ cup duck sauce
3552,926,¼ cup marinara sauce
3553,926,1 teaspoon mango hot sauce
3554,926,¾ cup fresh pink grapefruit juice
57,926,divided
3555,926,1 cup italian seasoned bread crumbs
3556,926,1  ripe nectarine
1358,926,pitted and sliced
1180,927,1 teaspoon olive oil
3557,927,1 large nectarine
3558,927,pitted and cut into 8 wedges
3559,927,2 thick slices crusty bread
741,927,2 tablespoons olive oil
3560,927,¼ cup whole-milk ricotta cheese
3561,927,1 tablespoon crushed sliced almonds
3562,927,2 leaves fresh mint
816,927,minced
1244,927,2 teaspoons honey
173,927,or to taste
144,928,cooking spray
27,928,4  apples - peeled
33,928,cored and sliced
3563,928,peel reserved
22,928,½ cup white sugar
595,928,½ cup light brown sugar
37,928,½ cup water
352,928,¼ cup brandy
36,928,1 teaspoon ground cinnamon
79,928,1 teaspoon vanilla extract
3564,928,1  pastry for 9-inch double-crust pie
3565,928,½ (8.5 ounce) package corn muffin mix (such as jiffy®)
322,928,¼ cup milk
3566,928,4  nectarines
1274,928,peeled and sliced
3523,929,2  nectarines
522,929,pitted and chopped
172,929,2 tablespoons brown sugar
713,929,1 cup buttermilk
2589,930,2  tomatoes
1630,930,cut into chunks
3567,930,½  cucumber - peeled
1013,930,seeded
288,930,and diced
3568,930,1 large ripe nectarine
105,930,diced
2676,930,3 tablespoons chopped fresh cilantro
517,930,1 tablespoon olive oil
3569,930,3 tablespoons crumbled goat cheese
447,931,½ cup orange juice
3570,931,¼ cup light soy sauce
3571,931,2 tablespoons buckwheat honey
3572,931,2 tablespoons hot sauce
172,931,2 tablespoons brown sugar
3573,931,2 teaspoons chopped fresh ginger
3574,931,2 teaspoons chopped fresh garlic
21,931,3 tablespoons all-purpose flour
115,931,salt and ground black pepper to taste
3575,931,1 pinch italian seasoning
1223,931,4  skinless
497,931,boneless chicken breast halves
798,931,1 tablespoon extra-virgin olive oil
19,931,or as needed
3523,931,2  nectarines
645,931,sliced
3576,932,3 ½ pounds nectarines
1370,932,1 (6 ounce) container fresh raspberries
55,932,2 tablespoons white sugar
75,932,¾ cup brown sugar
3577,932,7 tablespoons unsalted butter
1781,932,room temperature and cut into chunks
60,932,¾ cup all-purpose flour
1883,932,½ cup rolled oats
36,932,1 teaspoon ground cinnamon
76,932,½ teaspoon ground nutmeg
92,932,¼ teaspoon salt
150,933,2 cups all-purpose flour
357,933,1 ½ cups white sugar
57,933,divided
43,933,½ cup butter
3578,933,3  nectarines
645,933,sliced
57,933,divided
85,933,1 tablespoon cornstarch
149,933,2  eggs
3578,934,3  nectarines
522,934,pitted and chopped
1414,934,2 large heirloom tomatoes
103,934,chopped
3579,934,2 (4 ounce) balls burrata cheese
3580,934,cut into 3/4-inch pieces
3581,934,2 tablespoons fresh basil
103,934,chopped
173,934,or to taste
150,935,2 cups all-purpose flour
51,935,1 teaspoon salt
3582,935,.79100000858307 cup butter
3583,935,7 tablespoons ice water
354,935,2 cups pitted sour cherries
3578,935,3  nectarines
522,935,pitted and chopped
3584,935,3  fresh apricots
1358,935,pitted and sliced
3585,935,⅝ cup turbinado sugar
1354,935,1 pinch ground cinnamon
85,935,1 tablespoon cornstarch
136,935,2 tablespoons all-purpose flour
84,935,2 tablespoons butter
601,935,cut into pieces
174,935,1 teaspoon water
3586,935,1  egg yolk
427,936,2 cups sliced fresh peaches
3587,936,2 cups sliced fresh nectarines
3588,936,2 cups pitted and quartered plums
1839,936,1 teaspoon cornstarch
3589,936,1 cup currant jelly
3590,936,½ teaspoon apple pie spice
3591,936,⅛ teaspoon white pepper
3592,936,1 (16.3 ounce) can refrigerated flaky biscuits (such as pillsbury grands!®)
30,936,¼ cup white sugar
236,936,¼ teaspoon ground cinnamon
3593,937,3 cups cubed (1-inch) seedless watermelon
3594,937,1 large white peach
3595,937,pitted and cut into small cubes
3557,937,1 large nectarine
3595,937,pitted and cut into small cubes
3596,937,1  black plum
3595,937,pitted and cut into small cubes
1081,937,1 cup fresh blueberries
3597,937,½ cup seedless red grapes
578,937,halved
953,937,½ cup shredded coconut
36,937,1 teaspoon ground cinnamon
3598,937,½ cup nondairy whipped topping (optional)
3578,938,3  nectarines
3599,938,pitted and cut into bite-size pieces
3600,938,3  tart plums
3599,938,pitted and cut into bite-size pieces
3601,938,½ pint fresh raspberries
39,938,1 cup all-purpose flour
126,938,¾ cup white sugar
639,938,¼ cup packed brown sugar
282,938,1 teaspoon ground ginger
31,938,½ teaspoon ground cinnamon
3602,938,⅔ cup cold unsalted butter
20,939,½ cup unsalted butter
697,939,at room temperature
149,939,2  eggs
22,939,½ cup white sugar
228,939,1 pinch salt
187,939,1 ½ cups all-purpose flour
259,939,1 ¼ teaspoons baking powder
89,939,1 tablespoon milk
3603,939,or more as needed (optional)
3604,939,3  fresh nectarines - peeled
578,939,halved
3605,939,and pitted
132,939,or more to taste
3606,939,1 (6 ounce) container fresh blackberries
132,939,or more to taste
3607,939,1 tablespoon confectioners' sugar
20,940,½ cup unsalted butter
3608,940,1 ½ cups graham cracker crumbs
475,940,1 cup semisweet chocolate chips
3609,940,1 cup butterscotch chips
545,940,1 cup chopped walnuts
97,940,1 (14 ounce) can sweetened condensed milk
3610,940,1 ⅓ cups shredded coconut
99,941,1 cup butter
93,941,softened
57,941,divided
3611,941,5 tablespoons unsweetened cocoa powder
30,941,¼ cup white sugar
178,941,1  egg
201,941,beaten
3612,941,1 ¾ cups graham cracker crumbs
533,941,1 cup flaked coconut
3613,941,½ cup finely chopped almonds (optional)
511,941,3 tablespoons heavy cream
3614,941,2 tablespoons custard powder
3390,941,2 cups confectioners' sugar
3615,941,4 (1 ounce) squares semisweet baking chocolate
224,941,2 teaspoons butter
3616,942,1 cup evaporated milk
58,942,1 cup brown sugar
43,942,½ cup butter
1048,942,3  egg yolks
79,942,1 teaspoon vanilla extract
3617,942,1 ⅓ cups flaked coconut
520,942,1 cup chopped pecans
1137,943,1 ¾ cups unsweetened pineapple juice
34,943,1 cup white sugar
149,943,2  eggs
201,943,beaten
136,943,2 tablespoons all-purpose flour
1138,943,2 ½ teaspoons salt
57,943,divided
317,943,1 tablespoon lemon juice
202,943,1 tablespoon vegetable oil
1139,943,1 (16 ounce) package acini di pepe pasta
1140,943,3 (11 ounce) cans mandarin oranges
421,943,drained
1141,943,2 (20 ounce) cans pineapple tidbits
421,943,drained
543,943,1 (20 ounce) can crushed pineapple
421,943,drained
